,Time,Name,State.Name
2966,2000-01-01,Washington County,4554
2967,2000-01-01,Washington County,4553
2968,2000-01-01,Washington County,4542
2969,2000-01-01,Washington County,4541
2970,2000-01-01,Washington County,4545
2971,2000-01-01,Washington County,4549
2972,2000-01-01,Washington County,4555
2973,2000-01-01,Washington County,4560
2974,2000-01-01,Washington County,4561
2975,2000-01-01,Washington County,4565
2976,2000-01-01,Washington County,4563
2977,2000-01-01,Washington County,4552
2978,2000-01-01,Washington County,4557
2979,2000-01-01,Washington County,4556
2980,2000-01-01,Washington Parish,4558
2981,2000-01-01,Washita County,4576
2982,2000-01-01,Washoe County,4573
2983,2000-01-01,Washtenaw County,4562
2984,2000-01-01,Watauga County,4567
2985,2000-01-01,Watonwan County,4563
2986,2000-01-01,Waukesha County,4589
2987,2000-01-01,Waupaca County,4589
2988,2000-01-01,Waushara County,4589
2989,2000-01-01,Wayne County,4575
2990,2000-01-01,Wayne County,4567
2991,2000-01-01,Wayne County,4578
2992,2000-01-01,Wayne County,4569
2993,2000-01-01,Wayne County,4564
2994,2000-01-01,Wayne County,4574
2995,2000-01-01,Wayne County,4585
2996,2000-01-01,Wayne County,4590
2997,2000-01-01,Wayne County,4583
2998,2000-01-01,Wayne County,4550
2999,2000-01-01,Wayne County,4554
3000,2000-01-01,Wayne County,4562
3001,2000-01-01,Wayne County,4565
3002,2000-01-01,Wayne County,4555
3003,2000-01-01,Wayne County,4552
3004,2000-01-01,Wayne County,4557
3005,2000-01-01,Waynesboro city,4586
3006,2000-01-01,Weakley County,4583
3007,2000-01-01,Webb County,4584
3008,2000-01-01,Weber County,4585
3009,2000-01-01,Webster County,4569
3010,2000-01-01,Webster County,4564
3011,2000-01-01,Webster County,4590
3012,2000-01-01,Webster County,4550
3013,2000-01-01,Webster County,4565
3014,2000-01-01,Webster County,4552
3015,2000-01-01,Webster County,4557
3016,2000-01-01,Webster Parish,4558
3017,2000-01-01,Weld County,4545
3018,2000-01-01,Wells County,4568
3019,2000-01-01,Wells County,4555
3020,2000-01-01,West Baton Rouge Parish,4558
3021,2000-01-01,West Carroll Parish,4558
3022,2000-01-01,West Feliciana Parish,4558
3023,2000-01-01,Westchester County,4574
3024,2000-01-01,Westmoreland County,4578
3025,2000-01-01,Westmoreland County,4586
3026,2000-01-01,Weston County,4591
3027,2000-01-01,Wetzel County,4590
3028,2000-01-01,Wexford County,4562
3029,2000-01-01,Wharton County,4584
3030,2000-01-01,Whatcom County,4588
3031,2000-01-01,Wheatland County,4566
3032,2000-01-01,Wheeler County,4577
3033,2000-01-01,Wheeler County,4569
3034,2000-01-01,Wheeler County,4584
3035,2000-01-01,Wheeler County,4550
3036,2000-01-01,White County,4583
3037,2000-01-01,White County,4550
3038,2000-01-01,White County,4554
3039,2000-01-01,White County,4542
3040,2000-01-01,White County,4555
3041,2000-01-01,White Pine County,4573
3042,2000-01-01,Whiteside County,4554
3043,2000-01-01,Whitfield County,4550
3044,2000-01-01,Whitley County,4555
3045,2000-01-01,Whitley County,4557
3046,2000-01-01,Whitman County,4588
3047,2000-01-01,Wibaux County,4566
3048,2000-01-01,Wichita County,4584
3049,2000-01-01,Wichita County,4556
3050,2000-01-01,Wicomico County,4560
3051,2000-01-01,Wilbarger County,4584
3052,2000-01-01,Wilcox County,4550
3053,2000-01-01,Wilcox County,4541
3054,2000-01-01,Wilkes County,4567
3055,2000-01-01,Wilkes County,4550
3056,2000-01-01,Wilkin County,4563
3057,2000-01-01,Wilkinson County,4550
3058,2000-01-01,Wilkinson County,4565
3059,2000-01-01,Will County,4554
3060,2000-01-01,Willacy County,4584
3061,2000-01-01,Williams County,4575
3062,2000-01-01,Williams County,4568
3063,2000-01-01,Williamsburg County,4581
3064,2000-01-01,Williamsburg city,4586
3065,2000-01-01,Williamson County,4584
3066,2000-01-01,Williamson County,4583
3067,2000-01-01,Williamson County,4554
3068,2000-01-01,Wilson County,4567
3069,2000-01-01,Wilson County,4584
3070,2000-01-01,Wilson County,4583
3071,2000-01-01,Wilson County,4556
3072,2000-01-01,Winchester city,4586
3073,2000-01-01,Windham County,4587
3074,2000-01-01,Windham County,4546
3075,2000-01-01,Windsor County,4587
3076,2000-01-01,Winkler County,4584
3077,2000-01-01,Winn Parish,4558
3078,2000-01-01,Winnebago County,4589
3079,2000-01-01,Winnebago County,4554
3080,2000-01-01,Winnebago County,4552
3081,2000-01-01,Winneshiek County,4552
3082,2000-01-01,Winona County,4563
3083,2000-01-01,Winston County,4541
3084,2000-01-01,Winston County,4565
3085,2000-01-01,Wirt County,4590
3086,2000-01-01,Wise County,4586
3087,2000-01-01,Wise County,4584
3088,2000-01-01,Wolfe County,4557
3089,2000-01-01,Wood County,4575
3090,2000-01-01,Wood County,4584
3091,2000-01-01,Wood County,4590
3092,2000-01-01,Wood County,4589
3093,2000-01-01,Woodbury County,4552
3094,2000-01-01,Woodford County,4554
3095,2000-01-01,Woodford County,4557
3096,2000-01-01,Woodruff County,4542
3097,2000-01-01,Woods County,4576
3098,2000-01-01,Woodson County,4556
3099,2000-01-01,Woodward County,4576
3100,2000-01-01,Worcester County,4560
3101,2000-01-01,Worcester County,4559
3102,2000-01-01,Worth County,4564
3103,2000-01-01,Worth County,4550
3104,2000-01-01,Worth County,4552
3105,2000-01-01,Wrangell City and Borough,4540
3106,2000-01-01,Wright County,4564
3107,2000-01-01,Wright County,4563
3108,2000-01-01,Wright County,4552
3109,2000-01-01,Wyandot County,4575
3110,2000-01-01,Wyandotte County,4556
3111,2000-01-01,Wyoming County,4578
3112,2000-01-01,Wyoming County,4574
3113,2000-01-01,Wyoming County,4590
3114,2000-01-01,Wythe County,4586
3115,2000-01-01,Yadkin County,4567
3116,2000-01-01,Yakima County,4588
3117,2000-01-01,Yakutat City and Borough,4540
3118,2000-01-01,Yalobusha County,4565
3119,2000-01-01,Yamhill County,4577
3120,2000-01-01,Yancey County,4567
3121,2000-01-01,Yankton County,4582
3122,2000-01-01,Yates County,4574
3123,2000-01-01,Yavapai County,4543
3124,2000-01-01,Yazoo County,4565
3125,2000-01-01,Yell County,4542
3126,2000-01-01,Yellow Medicine County,4563
3127,2000-01-01,Yellowstone County,4566
3128,2000-01-01,Yoakum County,4584
3129,2000-01-01,Yolo County,4544
3130,2000-01-01,York County,4578
3131,2000-01-01,York County,4569
3132,2000-01-01,York County,4586
3133,2000-01-01,York County,4581
3134,2000-01-01,York County,4561
3135,2000-01-01,Young County,4584
3136,2000-01-01,Yuba County,4544
3137,2000-01-01,Yukon-Koyukuk Census Area,4540
3138,2000-01-01,Yuma County,4543
3139,2000-01-01,Yuma County,4545
3140,2000-01-01,Zapata County,4584
3141,2000-01-01,Zavala County,4584
3142,2000-01-01,Ziebach County,4582
